2025-01-05-14-41 [background-preinit] [INFO] [org.hibernate.validator.internal.util.Version]  - HV000001: Hibernate Validator 8.0.1.Final
 2025-01-05-20-24 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@45650cdc] was not registered for synchronization because synchronization is not active
 2025-01-05-20-24 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1268967936 wrapping com.mysql.cj.jdbc.ConnectionImpl@64b02aee] will not be managed by Spring
 2025-01-05-20-24 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@45650cdc]
 2025-01-05-20-24 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-20-24 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@23403eb4] was not registered for synchronization because synchronization is not active
 2025-01-05-20-24 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@763876524 wrapping com.mysql.cj.jdbc.ConnectionImpl@64b02aee] will not be managed by Spring
 2025-01-05-20-24 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@23403eb4]
 2025-01-05-20-24 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-20-24 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@7dd6b38d] was not registered for synchronization because synchronization is not active
 2025-01-05-20-24 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1831681836 wrapping com.mysql.cj.jdbc.ConnectionImpl@64b02aee] will not be managed by Spring
 2025-01-05-20-24 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@7dd6b38d]
 2025-01-05-20-24 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-20-24 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@1059dc13] was not registered for synchronization because synchronization is not active
 2025-01-05-20-24 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1977312172 wrapping com.mysql.cj.jdbc.ConnectionImpl@64b02aee] will not be managed by Spring
 2025-01-05-20-24 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@1059dc13]
 2025-01-05-20-24 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-20-24 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5d68d7cf] was not registered for synchronization because synchronization is not active
 2025-01-05-20-24 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1538236036 wrapping com.mysql.cj.jdbc.ConnectionImpl@571a3b75] will not be managed by Spring
 2025-01-05-20-24 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5d68d7cf]
 2025-01-05-21-11 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-11 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@ac89fba] was not registered for synchronization because synchronization is not active
 2025-01-05-21-11 [http-nio-18089-exec-8] [WARN] [com.zaxxer.hikari.pool.PoolBase]  - HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@261470c2 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
 2025-01-05-21-11 [http-nio-18089-exec-8] [WARN] [com.zaxxer.hikari.pool.PoolBase]  - HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@7caf91e2 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
 2025-01-05-21-11 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-11 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@42e575ed] was not registered for synchronization because synchronization is not active
 2025-01-05-21-11 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-11 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6b67e3a5] was not registered for synchronization because synchronization is not active
 2025-01-05-21-11 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-11 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6ccf15d5] was not registered for synchronization because synchronization is not active
 2025-01-05-21-11 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1417277679 wrapping com.mysql.cj.jdbc.ConnectionImpl@7b931bcd] will not be managed by Spring
 2025-01-05-21-11 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6ccf15d5]
 2025-01-05-21-11 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-11 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@7e90a561] was not registered for synchronization because synchronization is not active
 2025-01-05-21-11 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1500274569 wrapping com.mysql.cj.jdbc.ConnectionImpl@7b931bcd] will not be managed by Spring
 2025-01-05-21-11 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@7e90a561]
 2025-01-05-21-11 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-11 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6145e66f] was not registered for synchronization because synchronization is not active
 2025-01-05-21-11 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-11 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5cbd9bac] was not registered for synchronization because synchronization is not active
 2025-01-05-21-11 [http-nio-18089-exec-8] [WARN] [com.zaxxer.hikari.pool.PoolBase]  - HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@2e8f0a87 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
 2025-01-05-21-11 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@ac89fba]
 2025-01-05-21-11 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-11 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@56edd511] was not registered for synchronization because synchronization is not active
 2025-01-05-21-11 [http-nio-18089-exec-10] [WARN] [com.zaxxer.hikari.pool.PoolBase]  - HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@2cafa2f9 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
 2025-01-05-21-11 [http-nio-18089-exec-9] [WARN] [com.zaxxer.hikari.pool.PoolBase]  - HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@6fb775ba (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
 2025-01-05-21-11 [http-nio-18089-exec-1] [WARN] [com.zaxxer.hikari.pool.PoolBase]  - HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@7b931bcd (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
 2025-01-05-21-11 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-11 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@51ae8139] was not registered for synchronization because synchronization is not active
 2025-01-05-21-11 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1857885801 wrapping com.mysql.cj.jdbc.ConnectionImpl@24c25db1] will not be managed by Spring
 2025-01-05-21-11 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5cbd9bac]
 2025-01-05-21-11 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1531554081 wrapping com.mysql.cj.jdbc.ConnectionImpl@24c25db1] will not be managed by Spring
 2025-01-05-21-11 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@56edd511]
 2025-01-05-21-11 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1468210063 wrapping com.mysql.cj.jdbc.ConnectionImpl@24c25db1] will not be managed by Spring
 2025-01-05-21-11 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@42e575ed]
 2025-01-05-21-11 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1159755870 wrapping com.mysql.cj.jdbc.ConnectionImpl@24c25db1] will not be managed by Spring
 2025-01-05-21-11 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1726702399 wrapping com.mysql.cj.jdbc.ConnectionImpl@63ca86a7] will not be managed by Spring
 2025-01-05-21-11 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6b67e3a5]
 2025-01-05-21-11 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1033583720 wrapping com.mysql.cj.jdbc.ConnectionImpl@24c25db1] will not be managed by Spring
 2025-01-05-21-11 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6145e66f]
 2025-01-05-21-11 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@51ae8139]
 2025-01-05-21-12 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-12 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2dacfc96] was not registered for synchronization because synchronization is not active
 2025-01-05-21-12 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@523419043 wrapping com.mysql.cj.jdbc.ConnectionImpl@24c25db1] will not be managed by Spring
 2025-01-05-21-12 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2dacfc96]
 2025-01-05-21-12 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-12 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3304be17] was not registered for synchronization because synchronization is not active
 2025-01-05-21-12 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1898422054 wrapping com.mysql.cj.jdbc.ConnectionImpl@24c25db1] will not be managed by Spring
 2025-01-05-21-12 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3304be17]
 2025-01-05-21-12 [auto-certificate-service-daemon-1] [INFO] [com.wechat.pay.java.core.certificate.AutoCertificateService]  - Begin update Certificates. total updates: 0
 2025-01-05-21-12 [auto-certificate-service-daemon-1] [INFO] [com.wechat.pay.java.core.certificate.AutoCertificateService]  - update wechatpay certificate 1645631772-RSA done
 2025-01-05-21-13 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-13 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@59331ae6] was not registered for synchronization because synchronization is not active
 2025-01-05-21-13 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@844924172 wrapping com.mysql.cj.jdbc.ConnectionImpl@24c25db1] will not be managed by Spring
 2025-01-05-21-13 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@59331ae6]
 2025-01-05-21-13 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-13 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5d063c5f] was not registered for synchronization because synchronization is not active
 2025-01-05-21-13 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@2067522391 wrapping com.mysql.cj.jdbc.ConnectionImpl@24c25db1] will not be managed by Spring
 2025-01-05-21-13 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5d063c5f]
 2025-01-05-21-13 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-13 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@95face8] was not registered for synchronization because synchronization is not active
 2025-01-05-21-13 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1069963175 wrapping com.mysql.cj.jdbc.ConnectionImpl@24c25db1] will not be managed by Spring
 2025-01-05-21-13 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@95face8]
 2025-01-05-21-13 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-13 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@323b33c2] was not registered for synchronization because synchronization is not active
